ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Bonferroni step down	Group PValue	Group PValue Corrected with Bonferroni step down	Associated Genes Found	All Associated Genes	OverViewTerm
R-HSA:9009065	REACTOME_Reactions_25.05.2022	FOXA1 and GATA3 bind to CCND1 promoter	[-1]	[Group13]	4	6.25	0.011017113197327481	0.5618727730637015	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[FOXA1, GATA3, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HDAC1, LOC102724334, YY1]	FALSE
R-HSA:9009371	REACTOME_Reactions_25.05.2022	Binding of AP1 transcriptional activator complexes to CCND1 promoter	[-1]	[Group13]	4	5.882353	0.01354723391948141	0.596078292457182	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATF2, EP300, ESR1, FOS, FOXA1, GATA3, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, JUN, LOC102724334, POU2F1]	FALSE
R-HSA:9009378	REACTOME_Reactions_25.05.2022	Estrogen-responsive CCND1 gene expression	[-1]	[Group13]	4	5.7971015	0.014232709823529373	0.5977738125882337	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATF2, CCND1, EP300, ESR1, FOS, FOXA1, GATA3, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, JUN, LOC102724334, POU2F1]	FALSE
R-HSA:9011941	REACTOME_Reactions_25.05.2022	Estrogen-responsive BCL2 gene expression	[-1]	[Group13]	4	7.8431373	0.00496117552742043	0.36712698902911184	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[BCL2, EP300, ESR1, H2AC6, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334]	FALSE
R-HSA:9011949	REACTOME_Reactions_25.05.2022	KDM4B demethylates H3K9me3 on estrogen-responsive target enhancers	[-1]	[Group13]	4	6.451613	0.0098757747963877	0.5332918390049357	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM4B, LOC102724334]	FALSE
R-HSA:9011950	REACTOME_Reactions_25.05.2022	Estrogen-responsive GREB1 gene transcription	[-1]	[Group13]	4	6.25	0.011017113197327481	0.5618727730637015	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, NCOA3, NR5A2, ZNF217]	FALSE
R-HSA:9011952	REACTOME_Reactions_25.05.2022	ESR1:ESTG and KDM4B bind H3K9me3 target gene enhancers	[-1]	[Group13]	4	6.451613	0.0098757747963877	0.5332918390049357	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM4B, LOC102724334]	FALSE
R-HSA:9011966	REACTOME_Reactions_25.05.2022	Estrogen-responsive KDM4B gene expression	[-1]	[Group13]	4	6.451613	0.0098757747963877	0.5332918390049357	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM4B, LOC102724334]	FALSE
R-HSA:9011975	REACTOME_Reactions_25.05.2022	Estrogen-responsive MYC gene expression	[-1]	[Group13]	5	7.0422535	0.0027302201453797094	0.2375291526480347	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, STAG1]	[EP300, ESR1, FOSB, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, JUND, LOC102724334, MYC, NCOA3, RAD21, SMC1A, SMC3, STAG1, STAG2]	FALSE
R-HSA:9011981	REACTOME_Reactions_25.05.2022	EP300 is recruited to MYC and BCL2 genes	[-1]	[Group13]	4	8.0	0.004620065873514296	0.3465049405135722	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[EP300, ESR1, H2AC6, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334]	FALSE
R-HSA:9011983	REACTOME_Reactions_25.05.2022	Overexpressed HIST1H2AC and ESR1:ESTG bind MYC and BCL2 genes	[-1]	[Group13]	4	6.557377	0.009335141694197897	0.5134327931808843	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334]	FALSE
R-HSA:9011984	REACTOME_Reactions_25.05.2022	KDM1A is recruited to MYC and BCL2 genes	[-1]	[Group13]	5	10.0	5.580685650224795E-4	0.061387542152472746	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, KDM1A]	[ESR1, H2AC6, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM1A, LOC102724334]	FALSE
R-HSA:9011985	REACTOME_Reactions_25.05.2022	KDM1A demethylates H3 on MYC and BCL genes in response to estrogen	[-1]	[Group13]	5	10.0	5.580685650224795E-4	0.061387542152472746	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, KDM1A]	[ESR1, H2AC6, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, KDM1A, LOC102724334]	FALSE
R-HSA:9012000	REACTOME_Reactions_25.05.2022	NR5A2, ZNF217 and NCOA3 bind GREB1 promoter	[-1]	[Group13]	4	6.25	0.011017113197327481	0.5618727730637015	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ESR1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, NCOA3, NR5A2, ZNF217]	FALSE
R-HSA:9013157	REACTOME_Reactions_25.05.2022	CDC42 binds effectors at the plasma membrane	[-1]	[Group06]	3	4.9180326	0.04974579747805421	0.19898318991221683	{Group06=0.0050805073333739835}	{Group06=0.04064405866699187}	[ARFGAP3, JUP, WIPF2]	[ARFGAP2, ARFGAP3, ARHGAP1, ARHGEF7, BAIAP2, BUB1B-PAK6, CAV1, CDC42, CDC42BPA, CDC42BPB, CDC42EP1, CDC42EP2, CDC42EP3, CDC42EP4, CDC42EP5, CDC42SE2, CPNE8, DAAM1, DEPDC1B, DIAPH3, FMNL1, FMNL2, FMNL3, FNBP1, FNBP1L, GIT1, GIT2, GOLGA8R, IQGAP1, IQGAP2, IQGAP3, JUP, KCTD3, LAMTOR1, MAP3K11, PAK1, PAK2, PAK3, PAK4, PAK5, PAK6, PARD6A, PLD1, RAB7A, SCRIB, SH3PXD2A, SHKBP1, SNAP23, STEAP3, STOM, TFRC, TMPO, VAMP3, VANGL1, WAS, WASL, WDR81, WDR91, WIPF1, WIPF2, WIPF3]	TRUE
R-HSA:9013409	REACTOME_Pathways_25.05.2022	RHOJ GTPase cycle	[-1]	[Group06]	4	7.2727275	0.006494105950553277	0.43510509868706954	{Group06=0.0050805073333739835}	{Group06=0.04064405866699187}	[DOCK8, JUP, RHOJ, WIPF2]	[ARHGAP1, ARHGAP21, ARHGAP26, ARHGAP32, ARHGAP35, ARHGAP5, ARHGEF7, ARL13B, CAV1, CDC42, CDC42BPA, CDC42BPB, CDC42EP1, CPNE8, DEPDC1B, DIAPH3, DOCK8, FMNL3, FNBP1, FNBP1L, GIT1, GIT2, GJA1, IQGAP3, JUP, LAMTOR1, MPP7, NIPSNAP2, OCRL, OPHN1, PAK1, PAK2, PAK3, PAK4, PIK3R1, PIK3R2, PREX1, RAB7A, RHOJ, SCRIB, SLC1A5, SLC4A7, SNAP23, STEAP3, STOM, SYDE1, TFRC, TMPO, TRIO, VAMP3, VANGL1, WAS, WASL, WIPF2, WWP2]	FALSE
R-HSA:9017507	REACTOME_Reactions_25.05.2022	RHOJ binds effectors at the plasma membrane	[-1]	[Group06]	3	7.142857	0.01908723430992009	0.5535297949876826	{Group06=0.0050805073333739835}	{Group06=0.04064405866699187}	[JUP, RHOJ, WIPF2]	[ARHGAP1, ARHGEF7, ARL13B, CAV1, CDC42, CDC42BPA, CDC42BPB, CDC42EP1, CPNE8, DEPDC1B, DIAPH3, FMNL3, FNBP1, FNBP1L, GIT1, GIT2, GJA1, IQGAP3, JUP, LAMTOR1, MPP7, NIPSNAP2, PAK1, PAK2, PAK3, PAK4, RAB7A, RHOJ, SCRIB, SLC1A5, SLC4A7, SNAP23, STEAP3, STOM, TFRC, TMPO, VAMP3, VANGL1, WAS, WASL, WIPF2, WWP2]	FALSE
R-HSA:9018519	REACTOME_Pathways_25.05.2022	Estrogen-dependent gene expression	[-1]	[Group13]	6	4.0	0.016375556567820103	0.6058955930093438	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, KDM1A, STAG1]	[AGO1, AGO2, AGO3, AGO4, ATF2, AXIN1, BCL2, CARM1, CBFB, CCND1, CCNT1, CDK9, CHD1, CITED1, CREBBP, CTSD, CXCL12, CXXC5, DDX5, EBAG9, EP300, ERBB4, ESR1, FKBP4, FOS, FOSB, FOXA1, GATA3, GPAM, GREB1, GTF2A1, GTF2A2, GTF2F1, GTF2F2, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HDAC1, HSP90AA1, HSP90AB1, JUN, JUND, KANK1, KAT2B, KAT5, KCTD6, KDM1A, KDM4B, KPNA2, LOC102724334, MED1, MOV10, MYB, MYC, NCOA1, NCOA2, NCOA3, NR5A2, NRIP1, PGR, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, POU2F1, PRMT1, PTGES3, RAD21, RUNX1, SMC1A, SMC3, SP1, STAG1, STAG2, TBP, TFF1, TFF3, TGFA, TLE3, TNRC6A, TNRC6B, TNRC6C, USF1, USF2, YY1, ZNF217]	FALSE
R-HSA:912408	REACTOME_Reactions_25.05.2022	Telomeres cluster at the nuclear membrane	[-1]	[Group13]	6	8.823529	3.0992123812038626E-4	0.036880627336325966	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, STAG1, STAG3]	[ACD, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LMNA, LMNB1, LOC102724334, POT1, RAD21, REC8, SMC1A, SMC1B, SMC3, STAG1, STAG2, STAG3, SUN1, SUN2, SYCP2, SYCP3, SYNE1, SYNE2, TERF1, TERF2, TERF2IP, TINF2]	FALSE
R-HSA:912446	REACTOME_Pathways_25.05.2022	Meiotic recombination	[-1]	[Group13]	4	4.6511626	0.029338339390608894	0.44007509085913343	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATM, BLM, BRCA1, BRCA2, CDK2, CDK4, DMC1, H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3-4, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, MLH1, MLH3, MND1, MRE11, MSH4, MSH5, NBN, PRDM9, PSMC3IP, RAD50, RAD51, RAD51C, RBBP8, RPA1, RPA2, RPA3, SPO11, TOP3A]	FALSE
R-HSA:912450	REACTOME_Reactions_25.05.2022	ATR Kinase is recruited to unsynapsed regions	[-1]	[Group13]	6	13.043478	3.3906814819552085E-5	0.004407885926541771	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, STAG1, STAG3]	[ATR, BRCA1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, RAD21, REC8, SMC1A, SMC1B, SMC3, STAG1, STAG2, STAG3, SYCP2, SYCP3]	FALSE
R-HSA:912458	REACTOME_Reactions_25.05.2022	Formation of meiotic heteroduplex	[-1]	[Group13]	4	8.888889	0.0031494547903449964	0.2614047475986347	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATM, BRCA1, BRCA2, CDK4, DMC1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, MND1, PSMC3IP, RAD51, RPA1, RPA2, RPA3]	FALSE
R-HSA:912467	REACTOME_Reactions_25.05.2022	BRCA1 is recruited to unsynapsed regions	[-1]	[Group13]	6	13.333333	2.9815958893151498E-5	0.0039058906150028464	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, STAG1, STAG3]	[BRCA1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, RAD21, REC8, SMC1A, SMC1B, SMC3, STAG1, STAG2, STAG3, SYCP2, SYCP3]	FALSE
R-HSA:912470	REACTOME_Reactions_25.05.2022	ATR phosphorylates Histone H2A.X at unsynapsed regions	[-1]	[Group13]	6	13.043478	3.3906814819552085E-5	0.004407885926541771	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8, STAG1, STAG3]	[ATR, BRCA1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, RAD21, REC8, SMC1A, SMC1B, SMC3, STAG1, STAG2, STAG3, SYCP2, SYCP3]	FALSE
R-HSA:912496	REACTOME_Reactions_25.05.2022	Formation of meiotic holliday junction	[-1]	[Group13]	4	8.695652	0.003413485401992765	0.27649231756141396	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATM, BLM, BRCA2, CDK4, DMC1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, MSH4, MSH5, RAD51, RPA1, RPA2, RPA3, TOP3A]	FALSE
R-HSA:912503	REACTOME_Reactions_25.05.2022	Formation of meiotic single-stranded DNA invasion complex	[-1]	[Group13]	4	9.090909	0.0028997100209373116	0.24937506180060878	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[ATM, BRCA1, BRCA2, CDK4, DMC1, H2AX, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-4, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, RAD51, RAD51C, RPA1, RPA2, RPA3]	FALSE
R-HSA:9604829	REACTOME_Reactions_25.05.2022	SIRT6 deacetylates histones at NOTCH1 and NOTCH4 gene promoters	[-1]	[Group13]	4	6.557377	0.009335141694197897	0.5134327931808843	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, SIRT6]	FALSE
R-HSA:9604831	REACTOME_Reactions_25.05.2022	NOTCH1 and NOTCH4 gene transcription is inhibited by SIRT6	[-1]	[Group13]	4	6.557377	0.009335141694197897	0.5134327931808843	{Group13=1.390901861816456E-5}	{Group13=1.5299920479981016E-4}	[H4C2, H4C3, H4C5, H4C8]	[H2AB1, H2AC14, H2AC18, H2AC19, H2AC20, H2AC4, H2AC6, H2AC7, H2AC8, H2AJ, H2AX, H2AZ1, H2AZ2, H2BC1, H2BC10, H2BC11, H2BC12, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC7, H2BC8, H2BC9, H2BU1, H3-3A, H3-3B, H3C1, H3C10, H3C11, H3C12, H3C13, H3C14, H3C15, H3C2, H3C3, H3C4, H3C6, H3C7, H3C8, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, LOC102724334, SIRT6]	FALSE
